2.0543781035176827,2.8024632821339015,1.0
2.8723259376886907,2.3919996447842204,1.0
2.2652381853057997,2.2051282803298813,1.0
2.373673899724632,1.826291032968232,1.0
1.4133244050811564,1.985855817640873,1.0
1.4113473125036422,2.0635313235831063,1.0
1.676418746408574,2.379300605759268,1.0
1.7992432740733086,1.8658545843686838,1.0
2.251288102808921,1.587370433524699,1.0
1.6590070509348163,1.3321194002980712,1.0
2.1532601143757373,2.756567967792266,1.0
1.930310579618204,2.859223578184844,1.0
1.326143163985082,1.8114972718949427,1.0
2.4649878091535684,1.7558945740321885,1.0
2.4099107523343095,2.422769594865871,1.0
2.4224256150126933,1.7156465261530431,1.0
2.048255442106928,2.9335781583346354,1.0
1.7635887193332114,1.4187385246654545,1.0
2.4040954589676535,2.618844194675568,1.0
1.2437045877947681,1.4817167019009965,1.0
1.6541827502230753,1.8682771280916595,1.0
2.7142781389560597,2.397779991730289,1.0
2.63939005360276,1.5837151116400594,1.0
2.03829755334595,1.5253386312942392,1.0
2.337927215094682,1.4117651518647056,1.0
2.517060278532334,1.7005587743144996,1.0
1.4088095804605696,1.8712400068446426,1.0
2.5887417244502906,2.2600400443393056,1.0
1.3365163858934643,1.4746885180228242,1.0
2.2715643312147087,1.5790066850504705,1.0
2.0873155829092807,2.5835916083421857,1.0
1.9693609045347034,2.113085420283875,1.0
2.4802373160485867,1.155860210917967,1.0
2.2829769567283673,2.624369210368119,1.0
1.4916760425008342,1.335377796811961,1.0
1.6808278786793622,1.2550910259247463,1.0
2.596850520406821,2.3325858110417554,1.0
2.283202196756116,2.043684410427141,1.0
1.353567087550382,2.5665988750360214,1.0
2.205055738653664,1.8652119760517123,1.0
2.356849927521152,1.0726506013733212,1.0
1.670885165299608,1.3316775055366996,1.0
1.6071559615513233,1.6112385980737436,1.0
2.424243606899767,2.76729618785563,1.0
2.5726390312741962,1.6317339248660199,1.0
2.2297383873913366,1.903652866961377,1.0
1.7118971124948468,1.3317271632593946,1.0
2.7615992632978767,1.5979307721816398,1.0
2.024139842522974,2.000971386776594,1.0
2.898970161293562,1.62291302626998,1.0
2.278005089281152,2.9005548944374424,1.0
2.4669952153000305,1.765094806566725,1.0
2.5244876506393266,1.2069534743007542,1.0
2.4206965931896813,2.5892274269546967,1.0
1.3514106698476964,1.86147398313192,1.0
2.3701040095381294,2.715718032260684,1.0
1.93371700853232,1.8787384760298256,1.0
2.3434833361494887,2.3316027468971736,1.0
1.2026084736191707,1.8629843723553021,1.0
1.5399416037142193,2.403243966932719,1.0
2.6890199919225433,2.4446220160395726,1.0
2.217549110108411,2.135381229182982,1.0
2.071999170990357,1.352785491338016,1.0
2.237479401583649,1.4295983142031579,1.0
2.6248753570165864,1.6565698668301543,1.0
1.1886933165526177,1.6041714600697299,1.0
2.1137719540361197,1.4884283694281748,1.0
2.3221488333805134,1.3706555211047506,1.0
2.486686151594871,1.2940239473758601,1.0
1.1330562866398948,2.341040133526907,1.0
1.2809639318102395,2.474731857709309,1.0
1.4868317640668853,1.4498598412339492,1.0
1.6497434231486983,1.6700953714908704,1.0
1.5392414391264362,1.180258633002746,1.0
1.2525936788466367,2.499344901586306,1.0
1.8844290928623844,1.2187383993250598,1.0
2.165472547858523,2.0652609116203196,1.0
2.10437804537904,1.856730486118275,1.0
2.5026317715324753,2.0429470367038745,1.0
2.3039406277339607,1.963068329126435,1.0
2.6819951167785656,2.7036087430437115,1.0
2.381535944404987,2.693018216760729,1.0
1.5248275287159014,2.637097944948586,1.0
1.8705862577505608,1.6435458216036352,1.0
2.1153488307055364,2.7196289160740963,1.0
2.768702829802574,2.0624811231454157,1.0
1.4499451442065165,2.599056014522664,1.0
2.346139774949296,2.1474828918211015,1.0
2.563259073277995,1.3520413519657675,1.0
2.461236936738442,2.6026732357407063,1.0
2.21372902307335,1.5106595955572555,1.0
1.5884520449941004,2.778568209502566,1.0
2.3065762694072496,2.5200714604415793,1.0
1.7391614505756672,1.7708146329858518,1.0
1.1147148471514292,2.3696262118489173,1.0
1.7558731640072411,2.1822191551518277,1.0
2.5336498290833505,1.5350649120290987,1.0
2.7918522636640555,2.047742036991644,1.0
2.606394661413975,2.746991864997949,1.0
2.1732238135006448,2.5375470229282833,1.0
2.1039145933051304,2.6569286223933695,1.0
1.9678091695318511,2.238941921863934,1.0
1.8341493958256323,1.13216576769565,1.0
2.321206359782526,1.564290679637209,1.0
1.9898687647378097,1.109877194036478,1.0
2.1199436675855337,2.483717124945971,1.0
2.5158483648519936,2.8125149120562294,1.0
1.1080226626759706,2.3564794014802537,1.0
1.7177729464664504,1.6485039836900104,1.0
2.264385328408524,2.4663311094560543,1.0
1.6809241918882123,1.830673812458742,1.0
2.8996337849577203,1.7932526699037246,1.0
1.8444354507858804,1.4048049320569982,1.0
2.0088453211909156,2.0988267749587686,1.0
1.9318662130774291,1.757273245470163,1.0
2.473876974015097,1.5037692775601703,1.0
1.2360690500610165,1.6028796081386978,1.0
1.7020437274508398,1.5551721557779845,1.0
1.568001486666195,2.570395546272305,1.0
2.66524567633398,2.0374318447630104,1.0
2.0700034917698193,2.7897412570939837,1.0
1.5558715593619743,2.6113712845779373,1.0
1.7122145545370537,2.679455090869525,1.0
2.8094438959401242,2.398937680380251,1.0
2.543663853933137,2.074904760985112,1.0
1.8650085098892184,1.2741320870656243,1.0
2.387151837019729,1.3366484157589218,1.0
2.818155429842848,2.449105956790321,1.0
2.3281087971592114,1.821641682671573,1.0
2.3914134740199415,1.7784127818008644,1.0
2.3471330068957714,1.078012170606806,1.0
2.0683803974665467,2.4487538200287835,1.0
2.1382652385392698,1.6782780519214302,1.0
1.679470307741421,1.35220493257497,1.0
1.4561973432480104,1.832572716693258,1.0
1.7344839973918433,1.7436352099067496,1.0
1.5855319985109668,2.24084816200039,1.0
1.5286728762450403,2.3961855030262975,1.0
1.7633230767077652,2.790235716512752,1.0
1.7855050759032378,1.9954800732614766,1.0
2.374342179567131,2.377608826149517,1.0
2.555402899306964,1.5552886472975138,1.0
2.213014118209658,1.9769531225447774,1.0
2.294851525517253,2.0648854152006004,1.0
1.5035554944350589,2.3431039920425305,1.0
1.7959206953189102,2.471359501257376,1.0
1.8367734626348655,1.021199983579196,1.0
2.910711169633901,2.2346078452487403,1.0
1.9183415777094348,2.927286667868404,1.0
2.878293253609675,2.0120593946447367,1.0
2.503370891815191,2.610483842349442,1.0
1.4938219048875032,1.6881538476790614,1.0
1.4955028791149791,2.022849621524947,1.0
1.5588596432602602,2.840900393397748,1.0
1.4340897135565172,2.450238090801404,1.0
2.84326591022375,1.5068864840150111,1.0
2.3762718953424944,1.1859132910565906,1.0
1.5770984188379384,1.3858802532800525,1.0
1.8785473837374635,1.3439822256258662,1.0
2.2012361388142776,2.2144951306445004,1.0
1.5284657518964488,2.5156748845246693,1.0
1.7281597678634109,2.5777769477448396,1.0
2.3473168427871878,1.7755006426751694,1.0
2.9133849923473307,2.16720250327835,1.0
2.630451470464969,2.256751690380598,1.0
2.6176151693398904,2.27535827563124,1.0
1.7531772900004157,2.8952368586378294,1.0
2.92037293761672,1.8905106182505178,1.0
2.1798906340519473,1.803490925464849,1.0
2.1217042573957654,1.7766371797162466,1.0
1.182765967179787,1.638114086435749,1.0
2.16077818824316,1.880835506376974,1.0
1.4587957399379898,1.6609939217350047,1.0
2.5081995103076924,1.7731345056728816,1.0
1.376441963718207,2.321161809195571,1.0
2.71369296814118,1.9440351910626548,1.0
2.95028210171397,2.0017294470878757,1.0
2.5790850603636772,1.5980647755683122,1.0
2.1184350152192915,2.661769452002373,1.0
1.809212056498982,1.2079905806348559,1.0
2.8559684741377334,2.379257968604795,1.0
1.8570293866464602,1.1328368869473908,1.0
1.2052504287285464,1.6934652837855504,1.0
1.9366915148922335,1.5204973424035233,1.0
2.0674293249673505,1.8043842892350823,1.0
2.720266782222665,2.6794902047540083,1.0
2.3404355533339922,2.8908675640267205,1.0
1.7188856092115843,2.457103564954066,1.0
2.0043436419979677,2.8055260688368806,1.0
2.8555200746364804,1.845258446094939,1.0
1.7538204978905068,2.211857901262601,1.0
2.1417383070688465,1.5837588007222851,1.0
1.586717105355542,2.256530642710114,1.0
2.416476513540366,1.9286884292344058,1.0
2.4268611960764352,1.9918379328311375,1.0
2.703718392226874,2.1774944614561416,1.0
2.3954598174470068,2.278407519479348,1.0
2.5741473387508114,2.2738126714143325,1.0
2.093440775611082,1.1203003144285526,1.0
1.4156218346880256,1.5819810662848497,1.0
1.275204639441255,1.7068470618246203,1.0
1.573836326261268,2.2001228236183796,1.0
2.589272408062323,2.23390657203191,1.0
1.2061520933305956,1.5379299362415226,1.0
2.445315192509935,1.1171384921615348,1.0
2.667438828930682,1.31068866179183,1.0
1.0056561898631042,1.9346675554169344,1.0
